material,site,species,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,productivity
2b,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,135
jm,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,134.2
cd,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,79.7
gn,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,77.9
in,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,77.8
ns,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,133
st,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,132.8
rb,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,132.7
sy,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,52.9
gn,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,50
30,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,148.1
jm,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,80.7
30,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,134.5
as,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,130
2b,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,129.8
2b,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,133.7
jm,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,128.2
dk,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,128.1
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,126.1
cd,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,126.5
sy,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,79.4
jm,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,125.4
dk,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,124.8
te,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,56.8
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,55.9
gn,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,55.8
te,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,54.8
bg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,100
ag,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,154.3
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,51.9
bg,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,116.3
lg,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,119.1
bx,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,80.6
bx,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,124.2
bg,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,101.3
bx,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,122.4
fp,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,50.2
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,132.3
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,132.7
sy,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,49.5
bx,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,114.3
bg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,119.6
dk,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,148.6
bg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,129.1
ns,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,46.2
p3,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,132.8
fo,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,117.5
gm,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,31.4
p3,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,108.5
tr,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,116.8
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,60.9
br,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,66.1
sy,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,59.6
de,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,141
gn,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,139.9
pr,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,58.7
fp,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,58.5
cs,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,30.6
dm,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,58.2
fp,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,58
cd,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,57.4
br,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,27.6
br,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,115.4
vt,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,56.4
jm,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,124.7
cd,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,61.6
gn,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,71.9
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,55.3
2b,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,143.5
te,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,53.4
gm,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,60.7
gn,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,59.8
sy,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,52.7
vt,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,69
m7,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,68.5
gm,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,48.2
ns,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,47
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,137
fp,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,55.5
bg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,141
na,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,62.3
m6,campogrande,soy,0,0,1,0,1,0,0,1,0,1,0,80.5
gm,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,49.3
ns,campogrande,soy,0,0,1,0,1,0,0,1,0,1,0,78.4
30,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,83.1
dk,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,136.6
cd,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,56
ns,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,66.6
ns,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,53.8
p3,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,133
ns,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,73.9
in,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,61.7
m6,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,61.4
30,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,126.3
cd,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,59.9
sy,campogrande,soy,0,0,1,0,1,0,0,1,0,1,0,70.9
gn,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,66.4
sy,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,58.1
gn,amambai,soy,0,0,1,0,1,0,0,1,0,1,0,43.5
br,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,57.2
sy,campogrande,soy,0,0,1,0,1,0,0,1,0,1,0,69
br,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,56.8
fp,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,56.1
20,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,120.4
bx,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,133.8
bg,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,124.2
cd,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,61.5
br,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,61.1
vt,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,61
te,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,52.7
ns,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,51.9
20,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,116.1
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,121.9
do,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,51.4
mg,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,121.2
ag,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,126.3
ag,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,91.1
ag,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,120.7
cd,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,57.3
te,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,58.8
sy,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,56.5
tm,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,57
m6,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,40.7
30,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,102.3
30,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,95.2
5d,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,53.8
20,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,116.1
ns,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,52.9
30,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,134.3
p3,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,107.5
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,52.3
te,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,39
gm,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,50.8
cs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,50
30,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,141.3
p4,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,143.7
p3,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,137.6
as,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,132.5
dk,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,129.1
20,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,127.3
p3,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,126.5
2b,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,111.8
br,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,77.8
ns,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,76.7
dk,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,122.4
br,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,76
gn,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,121
gm,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,75.5
9b,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,120.7
p3,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,154.9
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,53.9
gn,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,72.5
20,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,151.3
fe,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,122.2
lg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,122.1
bx,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,106.8
dk,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,121.5
bx,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,105
bx,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,148.6
as,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,50
in,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,49.8
bg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.3
p3,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,147.7
ag,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,77.2
60,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,71.3
60,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,122.3
bx,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,109.2
60,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,86.2
dk,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,143.3
jm,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,84.4
dk,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,106.4
st,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,77.6
br,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,106.4
cd,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,76.2
tm,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,45.7
cs,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,32
te,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,75.4
ns,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,30.6
ce,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,75.6
in,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,74.6
ma,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.4
br,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,73.9
2b,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,98.4
rb,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,98.2
na,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,27.5
gn,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,128.4
ma,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,114
jm,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,134.5
bg,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,97.9
gm,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,71.4
br,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,71
pr,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,25.3
ma,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,127.6
na,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,70
dk,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,129.6
p3,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,92.7
br,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,68.5
ns,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,22.9
gn,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,128
m6,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,63.1
rk,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,62.5
bg,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,87.5
ag,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,141.3
te,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,61.2
5g,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,60.9
m6,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,68.4
jm,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,85.2
20,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,85.2
fp,sãogabrieldooeste,soy,0,0,1,0,1,0,0,1,0,1,0,55.6
sy,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,52.9
p3,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,84.3
bg,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,83.9
p3,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,132.2
br,amambai,soy,0,0,1,0,1,0,0,1,0,1,0,46.1
sy,amambai,soy,0,0,1,0,1,0,0,1,0,1,0,45.5
bx,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,119.9
cd,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,66.9
dk,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,80.6
ns,amambai,soy,0,0,1,0,1,0,0,1,0,1,0,43.6
lg,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,77.8
ag,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,93.2
te,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,65.3
br,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,65.1
cd,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,64.2
pr,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,58.5
ag,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,72.7
20,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,151.3
ag,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,70.4
jm,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,70
mg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,157.9
bx,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,149.7
ag,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,101.3
bs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57.3
ag,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,102.9
sy,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57.2
bg,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,121.6
cs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57
sy,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,56.8
br,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,56.3
30,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,70.4
pr,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.5
in,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.7
cs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.3
bs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.2
rk,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,53.9
cd,sidrolândia,soy,0,0,1,0,1,0,0,1,0,1,0,54
9b,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,133.7
dk,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,133.6
br,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,53.5
bg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,118.1
dk,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,114.3
cd,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,39.3
dk,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,109.2
dk,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,85.6
5d,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,38.4
tm,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,49.9
5g,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,49.7
jm,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,113.4
5d,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,48.8
w7,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,48.7
mg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,136.5
tm,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,42.8
2b,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,147.4
gn,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,125.6
sy,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,70.4
ns,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,56
pr,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,124.8
bg,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,89.9
w7,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,55.9
ag,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,93.7
p3,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,124.1
cd,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,123.8
jm,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,123.3
ag,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,122.3
2b,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,120.6
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,52.5
ag,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,121.9
mg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,148.8
de,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,121.2
mg,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.5
jm,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.4
rb,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.4
br,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,44.8
ag,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,120.2
tm,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,47.8
w7,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,49.6
2b,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,143.5
br,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,42.4
ag,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,102.9
dk,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,84.4
te,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,67.4
p3,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,141.9
sy,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,62.6
gn,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,107.8
2b,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,141.3
sy,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,67
st,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,45.5
gn,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,139.5
p3,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,102.1
pr,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,137.4
mg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,137
p3,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,77.6
ns,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,136.8
tm,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,41.1
rb,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,136.5
gn,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,97.7
gn,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,135.3
bs,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,56.1
de,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,100.4
fe,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,133.5
cs,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,26
dk,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,132.6
bg,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,131.1
as,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,130.4
7b,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,129.8
rb,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,95.4
bs,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,50.6
as,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,91.6
ce,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,129.1
bg,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,88.5
fe,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,87.9
rb,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,127.6
ns,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,22.5
lg,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,86.7
ms,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,86.3
ag,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,126.3
30,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,126.2
te,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,56.2
m6,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,68.3
2b,sidrolândia,corn,0,0,1,0,1,0,0,1,0,1,0,129.8
20,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,105.8
dk,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,133.8
m6,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,62.5
ce,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,83.8
de,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,83.6
ag,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,83.1
dk,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,130.3
as,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,81.1
cd,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,59.5
ag,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,78.1
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,59.9
fp,dourados,soy,0,0,1,0,1,0,0,1,0,1,0,37.5
20,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,118.9
te,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,47.8
as,amambai,corn,0,0,1,0,1,0,0,1,0,1,0,76.1
br,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,45.6
gn,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,124.7
gn,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,124.2
fp,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,58
cs,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,58
ns,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57.8
20,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,104
20,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,127.3
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57.4
fe,naviraí,corn,0,0,1,0,1,0,0,1,0,1,0,119.7
sy,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,53.1
gm,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,65.2
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,57.2
2b,maracaju,corn,0,0,1,0,1,0,0,1,0,1,0,100
br,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,51.6
te,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.8
30,sãogabrieldooeste,corn,0,0,1,0,1,0,0,1,0,1,0,120.6
ns,naviraí,soy,0,0,1,0,1,0,0,1,0,1,0,45.5
sy,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,54.3
5g,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,49.8
tm,riobrilhante,soy,0,0,1,0,1,0,0,1,0,1,0,57.6
20,dourados,corn,0,0,1,0,1,0,0,1,0,1,0,133.8
tm,caarapó,soy,0,0,1,0,1,0,0,1,0,1,0,47.2
cd,maracaju,soy,0,0,1,0,1,0,0,1,0,1,0,53.7
